Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI05,OUT018,945.8024527695987
FDY56,OUT045,3553.6731528118853
DRC13,OUT013,2098.1222292217244
NCV29,OUT017,2966.629678271026
FDR24,OUT049,1550.904589960243
FDZ34,OUT018,2766.6451052493408
FDP37,OUT035,2142.0580127731077
FDX08,OUT027,4350.955778024265
FDS57,OUT045,2204.8412304975072
NCG18,OUT049,1778.9925199639392
FDK25,OUT018,2379.7055820206706
FDH53,OUT049,1444.7369873236025
DRI59,OUT018,3276.9781335060165
FDA52,OUT046,2778.301084618036
FDT20,OUT010,0.0
FDE36,OUT019,710.1494647174125
FDI24,OUT017,2866.1606548638874
FDB28,OUT018,2881.8318194180083
FDV11,OUT017,2898.780545215118
FDP01,OUT046,2446.23831737903
FDD34,OUT027,4053.393514127668
FDJ50,OUT027,2335.9832381734395
FDZ44,OUT013,1995.3442520600802
DRO59,OUT035,1388.3246607886008
DRB48,OUT045,639.9113638450915
FDR21,OUT018,2519.6185392939774
NCE42,OUT010,1831.8834894871666
FDO23,OUT046,1459.5005153378108
NCE30,OUT018,3084.9515673986243
FDQ22,OUT035,802.8119501817516
FDY01,OUT045,1767.4640744299663
FDS08,OUT017,2924.3528695799855
FDG28,OUT018,3644.065142774967
FDQ51,OUT018,552.247300490011
FDB05,OUT017,4033.3894901143717
FDO56,OUT049,1990.555915876384
FDE02,OUT018,1245.3318356807406
FDN45,OUT017,3606.9123710861822
FDS09,OUT013,888.1270334122091
NCA54,OUT018,2628.427982378919
FDP09,OUT010,1470.3820332558316
FDC53,OUT045,1583.3826743687384
NCM55,OUT017,3056.9717302887507
FDL09,OUT018,2394.603926920024
FDA11,OUT019,0.0
FDA50,OUT045,1478.278225205792
FDC23,OUT017,2959.4414813986505
FDE22,OUT049,2659.287363658769
FDD23,OUT046,2964.6027552610467
NCA29,OUT049,2876.478113903035
FDK38,OUT046,2339.6927807200886
DRC13,OUT046,1951.5680982236686
NCP43,OUT049,2976.0314610521045
FDX28,OUT049,1690.989725563507
FDF08,OUT049,1563.9800021504952
FDZ33,OUT046,2353.820764787789
FDD10,OUT049,2960.837209330458
FDO58,OUT017,2691.424447080303
FDI50,OUT017,3754.1122013361
FDO58,OUT045,2613.396824030692
FDX08,OUT013,2979.4347093488373
NCK17,OUT010,0.0
FDF39,OUT035,4317.899897466295
FDU45,OUT010,0.0
NCJ18,OUT018,1573.4812292393797
DRC27,OUT019,2006.7585584799463
DRC25,OUT035,1539.0580906298192
FDU59,OUT035,2697.0551684119173
FDU28,OUT035,3192.8500739127876
NCP30,OUT046,689.1288733293923
FDB39,OUT018,651.7351843721958
FDE41,OUT013,1481.6225145678025
DRH11,OUT010,0.0
FDA58,OUT045,3685.3112652745003
FDU50,OUT046,1833.2320456359032
FDM34,OUT013,2156.0011981188345
FDM44,OUT027,3112.442276149427
FDR39,OUT045,2876.5643352322813
FDM25,OUT045,2759.20518267925
FDQ49,OUT049,2616.999596407068
DRH25,OUT018,618.6489178446411
FDM09,OUT027,4167.360682732218
FDL44,OUT019,711.1512488844146
NCR42,OUT018,296.060052514933
DRL59,OUT046,878.0140471371185
FDX43,OUT013,2754.890568319979
DRK47,OUT010,1665.1451261429077
FDU48,OUT018,1842.5688238331486
FDY12,OUT045,760.9354725408425
NCN43,OUT018,1720.9463066608882
NCM55,OUT018,2656.677534907759
FDQ21,OUT027,3457.398720302789
FDX13,OUT035,4132.0279920575995
NCK30,OUT027,5467.241687117568
FDG20,OUT049,2874.9621526031506
DRG27,OUT017,746.8672257350031
FDY14,OUT018,3910.2934976506167
FDP59,OUT035,1809.1093497131567
FDU60,OUT017,2813.238961066434
NCC18,OUT019,756.175883788578
DRJ39,OUT017,3564.1513230324617
FDS07,OUT049,1917.3219709708708
FDM08,OUT027,4987.722035195306
FDP51,OUT045,1883.8428475029425
FDU16,OUT035,1483.3284365081981
FDH12,OUT013,1786.3498308486123
DRE48,OUT010,1218.0686393899957
NCL42,OUT027,5334.660583616822
FDR21,OUT045,2787.1763150970564
NCW29,OUT035,2269.768482631108
FDO11,OUT013,4064.4871564537148
NCM31,OUT049,2359.8738485874155
FDV35,OUT019,531.2220390911905
FDF58,OUT017,1127.8782385280342
NCE43,OUT049,2786.9273327094916
FDA02,OUT035,2464.1132371805597
DRL37,OUT010,0.0
FDR24,OUT018,1206.526706166344
FDW59,OUT049,1472.1825775893278
FDS22,OUT049,877.9932152151271
FDW24,OUT017,928.5473323002673
FDU24,OUT035,1646.0912097745713
FDA21,OUT027,4432.059593964952
FDH58,OUT027,3344.257496389014
FDW36,OUT018,1405.941513409951
FDI45,OUT027,4221.924860802092
FDU01,OUT018,2712.9297028537053
FDF35,OUT027,3170.8365483282532
FDU43,OUT019,1868.7683787977726
FDE24,OUT019,383.7209933709978
FDK50,OUT049,2723.921731814208
FDG31,OUT045,1008.0141837744216
FDC60,OUT045,1399.0652330924165
FDL36,OUT013,1536.1464265542318
FDP21,OUT013,3111.884534953986
FDW16,OUT045,1436.591687398728
FDX02,OUT017,3658.0467787957114
FDQ58,OUT027,3934.95859784762
FDT51,OUT046,1790.2894240600904
FDD59,OUT049,1393.1959814235029
NCM42,OUT018,1500.458806270288
FDA57,OUT018,420.03544991134254
FDZ48,OUT035,1979.4231258364182
FDE46,OUT045,2415.6469308328224
NCZ30,OUT019,68.68805090035403
FDB56,OUT017,3079.4728046465434
FDA25,OUT027,3135.218240603461
FDD20,OUT013,2116.094280294997
FDL25,OUT013,1546.2616194433854
NCO18,OUT049,2945.8167938726424
FDJ45,OUT017,679.7546061644032
FDR12,OUT035,2877.8321524087087
NCF19,OUT010,0.0
FDK25,OUT046,2598.5011980213894
NCR17,OUT046,1835.8715937315033
FDC52,OUT046,2434.6660075287555
NCA54,OUT017,2988.0699031154654
FDR45,OUT010,1890.6674412071393
NCM19,OUT049,1938.5487634504252
FDF39,OUT027,5643.84114162729
FDX23,OUT049,1683.881334075203
FDD58,OUT027,3063.5402802813387
FDX28,OUT013,1675.8889010088424
NCD31,OUT013,2693.524665076274
FDU57,OUT018,2125.261344989568
FDI27,OUT046,755.1163439971197
NCM42,OUT046,1740.9237221815952
FDD32,OUT027,2783.149416558389
FDI34,OUT013,3701.6525415928454
NCM29,OUT049,2210.4526404894914
FDG46,OUT018,1557.2487987139746
DRC01,OUT010,0.0
FDB15,OUT027,5588.503788548058
NCA17,OUT027,3860.7628313716914
FDF10,OUT046,2312.093013500561
FDR26,OUT027,4307.173128192675
FDI02,OUT049,1889.9260201759057
NCM54,OUT010,127.69335895068798
FDF14,OUT013,2509.706102178774
FDJ33,OUT010,0.0
FDM20,OUT035,4053.2245572084144
FDC03,OUT027,4561.5330149333895
NCX05,OUT046,1844.3721581137502
NCM41,OUT027,2952.6160965172826
NCU29,OUT010,461.1234937592603
FDQ59,OUT017,1448.6946987112915
FDH46,OUT010,0.0
FDH09,OUT013,927.3072270983309
NCD06,OUT045,724.5773024836137
FDC15,OUT035,2582.3166614042366
DRD37,OUT027,2230.011635585532
FDT28,OUT027,3839.1832534615764
FDR28,OUT027,4078.7021785242036
FDT38,OUT017,1491.4494077518702
FDV34,OUT027,2701.9139495486747
FDY52,OUT035,1205.0525214384302
FDB34,OUT013,1489.769079441123
DRL23,OUT018,1451.532689644091
DRB24,OUT046,2466.6856257394675
FDJ50,OUT046,894.5674740796435
FDQ49,OUT035,2625.475654845989
FDP20,OUT035,2153.9357473955774
FDV19,OUT027,4004.758093453923
NCR54,OUT045,3070.389137951621
FDO09,OUT010,2159.8339603380086
FDS57,OUT018,1999.824788863681
FDN10,OUT049,2003.0591485929763
FDV23,OUT049,2103.1759752771363
FDY28,OUT049,3472.0626939646036
DRG51,OUT013,2693.683004385866
FDD45,OUT019,0.0
NCL18,OUT027,4476.091007022149
NCM29,OUT013,2190.5451126855855
FDF17,OUT027,4582.723832073454
FDE22,OUT017,2679.2865389932895
FDQ22,OUT017,740.8171942663448
FDS01,OUT013,2960.2585287851566
FDW35,OUT027,2184.909757480617
FDJ33,OUT046,1967.5047256528449
NCF54,OUT035,2892.1865765235443
FDE09,OUT013,1867.476714106939
NCE06,OUT045,2522.1158825943994
DRH49,OUT049,1439.1893613369084
FDY43,OUT045,2659.183063328198
NCT05,OUT017,4142.284085766922
FDZ34,OUT045,3004.4881435171956
FDL38,OUT017,1530.2251468147585
FDZ31,OUT017,3093.499341380684
FDR14,OUT035,1024.4005601884362
NCN54,OUT049,1408.965172446641
NCC42,OUT027,3695.8629789071097
FDK08,OUT017,1730.520529781449
FDP59,OUT013,1787.0109323772413
FDV22,OUT035,2677.5564204306456
FDD33,OUT035,3843.3393869257425
DRE60,OUT027,5017.214095677889
FDK52,OUT046,3578.6513675946644
FDA02,OUT017,2444.3562395060626
FDM56,OUT049,1866.9080467427216
FDE57,OUT035,2422.675462822562
FDM32,OUT045,1417.7308105362447
NCQ30,OUT027,3419.0268158972285
FDQ27,OUT027,3169.9225815579593
FDT60,OUT027,3450.136052109367
FDU43,OUT049,3921.060978717641
NCO55,OUT035,1855.272130367794
FDG02,OUT045,3018.0824716776983
FDJ28,OUT013,3131.2622278069675
FDP40,OUT045,1770.9861337785542
FDJ38,OUT045,3001.085584048519
NCC54,OUT017,3907.1301796819944
NCZ41,OUT046,1996.8166246227152
FDK38,OUT019,520.1768515308568
FDU52,OUT013,2556.545418018419
FDC40,OUT046,1227.308280457186
NCR30,OUT017,1301.0682565081238
NCN18,OUT017,1860.4211154158322
FDB50,OUT035,1386.5000552186866
FDG04,OUT013,3097.1635008710787
FDR26,OUT035,2981.1838347456305
NCT17,OUT018,2735.4484277572233
FDX35,OUT027,5044.875046768111
FDS12,OUT046,1979.008985237329
NCZ29,OUT027,3467.5789945036886
FDB38,OUT010,671.1773563698644
FDP12,OUT013,719.166977866917
FDP22,OUT046,826.8941368677911
FDS26,OUT018,3850.609606946121
FDR52,OUT046,3032.192693896894
DRJ13,OUT046,2557.3380151008714
FDU48,OUT027,3551.1647706986005
FDE29,OUT035,1110.9531983199743
NCT29,OUT049,2062.805615339295
DRK37,OUT018,2738.1208316642383
FDK55,OUT046,1421.7698481662605
FDR07,OUT046,1531.6073894006554
FDO21,OUT027,5041.936720778636
FDK46,OUT049,4241.62914114351
FDB12,OUT045,1627.0434996854942
FDT31,OUT027,4479.880744723385
FDJ33,OUT045,1944.449241887914
FDC26,OUT027,3192.3026622906955
NCQ02,OUT045,2978.1080891666993
FDP08,OUT010,1109.6185129875953
FDB11,OUT027,5038.204692565509
FDV55,OUT013,2420.873323791797
FDW20,OUT049,2077.888444895875
NCJ18,OUT019,0.0
FDC41,OUT018,936.6429486403309
FDE14,OUT027,3102.4282342083175
FDG35,OUT013,2900.935541063631
FDF45,OUT035,1118.8798460537355
FDS19,OUT027,2714.6017138535003
FDS58,OUT019,672.602285093725
FDA26,OUT017,3583.395523470645
FDM32,OUT049,1552.4270771352972
FDL45,OUT046,2024.2943245395904
FDZ55,OUT049,2673.6484377707948
FDY37,OUT049,2389.280983137371
FDO46,OUT046,3042.396686123267
FDQ60,OUT046,1885.2362736945115
FDA19,OUT018,1818.7524156053678
FDL15,OUT046,2455.1913832542355
FDM10,OUT018,3105.1280624083265
NCL05,OUT017,813.9990639235998
DRK49,OUT010,0.0
NCE18,OUT027,5453.4601183430495
FDG40,OUT049,706.5480293931016
DRI59,OUT045,3492.8884024672825
FDK28,OUT035,4206.360226381701
NCD06,OUT019,0.0
FDO11,OUT019,2091.3623984701803
FDK27,OUT046,1927.59342865676
FDT43,OUT027,2307.252704600695
FDD38,OUT018,1401.0928267608601
FDA16,OUT049,3610.8838462578647
FDL14,OUT027,3925.3925715737546
NCM17,OUT049,840.5415760587307
FDD20,OUT045,1967.1104275816808
FDA40,OUT045,1420.6537941951028
FDL43,OUT045,1242.535772194921
FDV15,OUT045,1579.1943168895918
FDE52,OUT046,1450.2016326362366
NCL17,OUT010,365.7226254168245
NCJ31,OUT045,3700.78506605482
FDR60,OUT045,1207.1081177406627
NCA18,OUT035,2010.8395068210775
FDS21,OUT027,2510.2715271389316
FDW09,OUT035,1440.3830812204071
FDL26,OUT035,2641.8168574105166
FDS47,OUT018,1142.8010278993183
FDC39,OUT046,3221.3559956423564
FDT51,OUT035,1960.511369324705
FDK40,OUT035,4332.508677294942
NCG19,OUT045,3660.525944909694
FDZ07,OUT046,991.1691523781014
FDF08,OUT027,2892.254037146085
FDO04,OUT013,1010.1935160847299
FDK41,OUT018,1053.2412218512263
FDP15,OUT049,4146.994959362342
NCD43,OUT018,1437.1760388573284
NCP18,OUT013,2473.6697116726073
FDZ51,OUT046,1522.2202931894844
DRH13,OUT035,1912.1215608586351
FDF38,OUT045,653.8175832645941
NCI43,OUT045,796.7193212440718
FDM38,OUT027,2340.6044367158374
FDS03,OUT013,1135.6568694461273
DRJ47,OUT017,2829.438761619562
FDT50,OUT010,0.0
FDV02,OUT046,2734.4102122436034
NCG18,OUT017,1781.7957120053782
FDW52,OUT046,2621.674475435769
FDS40,OUT035,783.7511058122939
FDN31,OUT017,3124.011331771558
FDA37,OUT045,1939.2870000862213
FDA15,OUT046,3964.911926805357
FDL39,OUT046,2868.0436366359827
FDJ53,OUT045,1915.0494680862994
FDX22,OUT013,3441.7111145965
NCZ42,OUT045,3767.492794803039
FDD56,OUT027,4241.258410195914
FDD40,OUT017,3188.404045194377
FDS50,OUT013,3584.0815532538672
NCN14,OUT013,3043.0744383596766
FDT15,OUT013,3005.9589813137
NCS18,OUT027,3202.8699532174583
NCO26,OUT010,0.0
FDF58,OUT018,763.5242784174809
NCB19,OUT013,1470.4924593192586
FDH26,OUT017,2358.7758361563083
DRB24,OUT027,3912.7923067156257
FDA49,OUT018,1127.9643037567266
FDB32,OUT045,1522.7626862540599
FDI36,OUT017,3245.46218123972
NCA17,OUT010,469.2382931374409
FDH22,OUT013,2055.232323927551
NCM26,OUT018,2205.16354905838
FDT15,OUT027,4379.08005231057
FDB16,OUT018,1147.8025217952527
NCP54,OUT027,3446.566733450287
FDJ36,OUT013,1701.5735269699767
FDO28,OUT045,1878.6076829790495
FDU09,OUT013,977.3663137870385
FDF29,OUT017,2174.206225820575
FDY08,OUT013,2281.0132724368427
DRJ59,OUT018,376.9273328630095
FDT23,OUT027,2739.6476779205213
FDU15,OUT018,386.8044193037506
FDT47,OUT013,1661.0101966826655
FDI53,OUT019,746.2299679991118
FDR59,OUT018,3882.327346020544
FDD53,OUT035,839.6284158611388
FDY51,OUT017,3571.2920377376063
FDT04,OUT049,733.476518198934
FDU51,OUT049,2911.3622201593416
FDG14,OUT035,2577.3095137489954
NCU06,OUT045,3618.667096723535
DRG25,OUT046,2964.1774561711586
DRH49,OUT035,1524.307784631959
FDN15,OUT035,2393.824556263428
FDL43,OUT018,987.5289779714964
NCT18,OUT049,3015.3374295607514
NCB31,OUT013,4187.792118911368
FDK57,OUT035,2054.7933600217902
FDY04,OUT019,714.8318669673381
NCP54,OUT046,1950.3693016485618
FDF41,OUT013,3921.873238532849
FDM01,OUT045,1640.4087982019305
FDW03,OUT045,1659.2052161023048
FDF28,OUT045,1942.295176959782
FDY37,OUT017,2377.9984170857006
FDQ03,OUT017,3845.5838003752456
FDP51,OUT027,3370.348923805993
FDJ40,OUT017,1881.9258740810574
FDC32,OUT049,1604.6500772572344
DRI49,OUT027,2726.5985300397933
NCW54,OUT017,990.7901120117017
FDF09,OUT017,753.3819075421943
FDP45,OUT018,3714.2743702122807
DRJ23,OUT018,2716.2286460020164
FDS59,OUT017,1887.0552160669365
FDY08,OUT046,2161.0021880139197
FDX16,OUT049,2469.780680828047
FDY16,OUT018,2655.264334692969
FDK32,OUT035,2617.897796423128
FDQ22,OUT013,760.3692475600642
NCC31,OUT018,2237.993668865411
FDG58,OUT049,2554.222489188076
DRF48,OUT013,3092.5767259381632
DRH36,OUT049,1319.7213583873486
NCR30,OUT035,1377.2489987669271
FDB03,OUT019,1867.2500142191175
FDZ28,OUT027,3481.523637374931
FDR35,OUT017,3263.336527168687
DRD15,OUT027,5145.1741791499135
FDJ33,OUT019,74.70491236279986
FDA56,OUT010,41.202016377852715
FDP56,OUT046,792.359259661162
NCT30,OUT046,780.5624969474891
FDK15,OUT017,1693.007270112392
FDH44,OUT018,2105.166543405283
FDV01,OUT013,2538.861438251011
DRG03,OUT017,2525.7507421303817
FDG50,OUT027,2927.2206525364354
FDR16,OUT010,1451.0261967299439
FDZ60,OUT046,1696.9997516725107
DRG03,OUT045,2424.2937160114307
FDS56,OUT018,3919.5457283242745
FDU33,OUT045,685.9514633609517
DRD27,OUT035,1766.2841588088934
FDW22,OUT046,3552.7905706813162
DRA24,OUT045,2574.667119604191
FDF38,OUT049,783.821975926483
FDX48,OUT013,2555.519318549381
FDS58,OUT018,2313.5259503434104
FDC32,OUT046,1472.6658533110267
NCQ29,OUT045,4086.116211622375
DRK39,OUT018,1098.7575427896504
NCS38,OUT017,1914.3233072413968
DRO47,OUT013,1861.2349097890087
DRG27,OUT027,2146.125107187184
FDC57,OUT027,4501.906180772019
FDS55,OUT046,2322.660572665658
NCJ06,OUT018,1666.3922722949792
FDO01,OUT019,210.42574894325298
NCM55,OUT045,2914.8489625867837
FDC52,OUT049,2565.1483834899573
FDQ15,OUT045,1224.4574969788796
NCT30,OUT027,2239.312065980589
NCR42,OUT027,2020.2329871081133
FDD28,OUT035,1132.1032963263372
FDQ34,OUT049,1750.5534353773728
FDZ12,OUT027,3718.200839748859
DRE13,OUT019,0.0
NCN07,OUT019,253.81667110271974
FDM28,OUT035,3034.3131044004294
FDI10,OUT017,2816.3336157242984
FDQ25,OUT013,2811.2662423473485
FDA38,OUT010,1926.5794854274336
DRI13,OUT049,3565.377671252981
FDY20,OUT027,2906.290774990063
NCZ53,OUT035,3144.472155710326
NCM31,OUT013,2371.3206686320414
DRB01,OUT017,3088.5582559637614
DRF37,OUT046,4125.240137142249
NCF42,OUT049,2884.1403621687605
FDF16,OUT018,2097.6351015607097
FDB41,OUT013,863.2892065707258
FDR34,OUT013,3706.7228077954856
FDR15,OUT018,2227.805182334645
NCV42,OUT019,0.0
FDW51,OUT035,3501.9126716326014
FDU36,OUT017,1668.2598309487296
FDX60,OUT049,1418.0928950432888
FDY03,OUT035,1960.8411537938425
FDW55,OUT045,3911.1247463834166
FDT01,OUT010,1363.7281506468466
FDG58,OUT013,2539.081093832019
FDK21,OUT017,4065.3943916245053
NCS41,OUT019,1012.0041163963746
FDS10,OUT045,2865.3169714414807
NCT53,OUT046,2621.6780225350662
FDJ28,OUT018,2780.239003699339
FDX44,OUT045,1389.5746352126814
FDT20,OUT018,389.03962650285825
FDO44,OUT017,1848.3561721192748
NCX17,OUT049,3811.539494628052
FDY01,OUT017,1915.6779498068768
FDJ12,OUT027,4791.087281687338
DRK35,OUT018,349.44581248950476
FDD47,OUT019,725.3532442054245
NCM53,OUT035,1865.2446173908306
FDO45,OUT013,1507.6824421223746
NCM42,OUT010,0.0
FDE04,OUT046,2873.1482082081366
NCI30,OUT027,5381.72959973204
FDZ19,OUT013,2848.5945226983167
FDW57,OUT013,2883.06187330939
FDA25,OUT013,1757.7682872585501
FDT22,OUT046,936.219807183809
FDP51,OUT013,1979.944279524126
FDD48,OUT027,3333.700478734399
FDY39,OUT035,3064.711303002936
FDO48,OUT010,1618.8283848583017
FDD23,OUT027,4412.334050626148
DRN35,OUT027,2077.6241888913823
FDT01,OUT035,3494.1198407935535
FDC20,OUT010,0.0
DRJ35,OUT035,1178.7123604894807
FDB32,OUT046,1517.601457561617
FDL24,OUT046,2761.6358657639703
NCV42,OUT035,1972.8436166193446
FDZ46,OUT046,1740.564052456365
FDC15,OUT013,2514.8863995284437
FDD08,OUT019,0.0
FDY50,OUT049,1576.1767586540823
FDD36,OUT013,2011.381001514414
FDG57,OUT027,2262.1005303845363
FDL21,OUT018,442.3014129164792
FDN16,OUT027,3098.499313040355
FDJ09,OUT027,2217.7122396500617
FDS01,OUT010,959.510345897558
FDV33,OUT017,4226.46709656912
DRE12,OUT017,1922.4702049650414
FDR07,OUT013,1643.7622935647173
FDP48,OUT010,1010.8489316989386
NCB55,OUT035,1060.4608655807435
FDQ08,OUT013,1082.2678576704097
FDR34,OUT035,3830.516139991297
FDO33,OUT046,1779.0071122837253
FDP13,OUT045,579.8683287541689
FDX12,OUT049,3988.4570791260817
NCT06,OUT049,2772.429052864253
FDR16,OUT019,1542.4609359182095
FDE36,OUT046,2626.5856418112908
FDZ36,OUT049,3050.4670299577992
FDV13,OUT045,1402.1490358961937
NCZ17,OUT035,758.423529306089
FDU56,OUT045,2889.300640099139
FDM09,OUT035,2860.0549337979137
FDV02,OUT017,2830.0469629721165
FDS34,OUT018,1537.7588588532121
FDA11,OUT049,1659.102801991627
FDP09,OUT017,3465.7738671743828
FDB29,OUT027,3297.3033121649955
FDT19,OUT017,2871.0389260999223
DRH15,OUT017,810.8869026352236
FDY38,OUT046,3669.2764420915496
FDF14,OUT027,3893.750154375521
FDN48,OUT010,0.0
FDQ12,OUT013,3750.775259638515
NCJ43,OUT045,2731.3754180589
FDE17,OUT019,539.969289597766
FDB05,OUT035,4083.007698975914
FDH10,OUT045,3032.9482694789745
NCR06,OUT017,803.1224049476739
FDU32,OUT018,1694.7066014086265
FDD56,OUT049,2856.5581954825916
FDO36,OUT018,2610.618541476182
FDH16,OUT010,0.0
FDX10,OUT018,308.19695025830424
FDZ37,OUT017,1535.8459868804657
FDU31,OUT010,1556.1415062130438
DRC49,OUT049,2376.206693173689
FDL15,OUT045,2404.014848245033
FDN32,OUT019,1109.2083670117847
DRH59,OUT027,2664.5326952392916
NCU29,OUT049,2482.515768649096
FDR37,OUT019,1073.268765499406
FDS14,OUT018,2239.1914926701857
FDU02,OUT027,5040.106120867713
FDJ08,OUT035,3193.3518300773294
NCZ06,OUT045,3967.6548811810158
FDO31,OUT049,1447.2327495324855
FDH31,OUT018,1380.593692018865
FDS58,OUT017,2657.5352280922634
NCA53,OUT027,2291.1625664262892
FDF50,OUT046,3156.466278666212
NCW42,OUT049,3643.8116526359217
NCQ17,OUT045,2429.068544754365
FDK51,OUT018,3935.433947070999
NCW41,OUT010,613.7943774695009
NCR29,OUT017,1003.6637045221357
FDB08,OUT019,660.0836245106266
FDA40,OUT027,2830.317272615784
FDL14,OUT018,2259.125905188033
FDB47,OUT046,3276.345414527125
FDO03,OUT035,3782.1492503556583
DRK13,OUT019,1202.6919795233823
FDX13,OUT010,2015.733018236876
FDF52,OUT046,2896.197726477625
FDT11,OUT013,3092.576006500167
FDB08,OUT013,2662.8880818021194
FDQ28,OUT018,2241.6381616144263
FDD29,OUT045,3982.4834086987125
NCQ29,OUT027,5578.937377411026
NCO02,OUT013,1145.1776603210737
FDR56,OUT010,1156.2444772984447
NCM54,OUT049,2123.810978253212
FDP51,OUT035,2016.1137334848354
FDT38,OUT013,1457.8930727680786
FDZ20,OUT018,3754.299792694916
FDJ53,OUT013,2012.6975127593737
FDX13,OUT049,4064.099673384137
FDP58,OUT035,3615.279854298977
NCK31,OUT019,0.0
FDA35,OUT018,1709.9425957318783
FDV37,OUT018,2878.3976515541995
NCO07,OUT027,4868.53098994577
FDA20,OUT045,2938.855293368044
FDZ59,OUT035,2815.614572482217
NCY17,OUT017,797.6258379208232
FDQ28,OUT035,2595.805949599162
FDV35,OUT017,2529.617403460441
FDQ36,OUT013,637.9722339015168
FDD34,OUT018,2351.2108389725286
FDK51,OUT045,4184.921321887925
FDV31,OUT035,2926.8520093572984
FDR04,OUT035,1716.8287089592106
FDR14,OUT049,978.2758084232814
DRC36,OUT010,861.6849128214649
FDE39,OUT019,58.91787905433034
FDP57,OUT049,1796.680584143623
FDE57,OUT046,2255.5801136185532
NCN18,OUT046,1750.865801235036
NCQ05,OUT018,2144.5120104336756
FDW47,OUT035,2082.2790929577704
FDV46,OUT035,2376.8784349614293
NCP29,OUT045,970.8658547905011
FDE09,OUT018,1525.8402077536873
NCU06,OUT027,5092.625241007769
FDT19,OUT010,776.6395275276709
DRF15,OUT017,2534.4015084200605
DRI51,OUT013,2802.4958048445133
NCX54,OUT013,1767.2227892026922
DRE01,OUT013,3862.2405028578987
NCB07,OUT045,3062.100532152011
FDU50,OUT035,1978.4296129248082
FDG40,OUT035,743.1830091416325
FDW10,OUT018,2522.648919614285
FDX51,OUT013,3184.8166642644023
NCP17,OUT045,1013.0656205365649
FDP21,OUT035,3152.7640159061257
FDL04,OUT045,1635.0187987223283
FDV23,OUT013,2036.4308412936257
FDF24,OUT046,1321.451691017131
FDH56,OUT027,3283.3870429022963
FDB51,OUT049,1133.1213326457514
FDI58,OUT027,2987.235792192746
FDR20,OUT013,879.8532872859903
FDC51,OUT018,1725.9316070113923
FDB16,OUT027,2859.4860118389365
FDE40,OUT049,1089.5410515602075
NCM17,OUT035,878.7650858658674
FDU56,OUT035,3125.663950218454
FDS32,OUT019,381.5933632732458
FDX02,OUT049,3670.9490672785932
FDT39,OUT027,3915.4920271457913
FDE35,OUT017,1039.6916184893737
NCI42,OUT019,1479.2614345656502
DRL23,OUT046,1710.7464498021895
FDA10,OUT046,1911.50800991689
FDA11,OUT013,1634.5292402875416
NCM06,OUT046,2450.093818945855
NCT05,OUT035,4246.493816087159
NCQ02,OUT010,1074.870997104625
NCY06,OUT049,2188.5539272444603
FDY56,OUT035,3714.0800753383087
FDL02,OUT035,1816.152177892335
NCI06,OUT035,2995.6558780561522
FDQ14,OUT045,2358.760348189795
FDQ12,OUT017,3723.3851184942664
FDP36,OUT046,782.457554987195
FDK21,OUT027,5450.13105726199
FDO40,OUT045,2336.2491868813413
NCK54,OUT019,37.4404541644526
FDY09,OUT018,2561.1398709913387
NCW30,OUT049,4260.1013596084595
NCC55,OUT027,2098.1139953564307
FDE58,OUT018,1618.5129188643537
FDR39,OUT013,3005.51545449461
FDU28,OUT049,3070.8041903889443
FDH08,OUT017,3726.6970274661717
FDG35,OUT045,2779.9034064575267
FDG22,OUT049,719.3613574536744
FDC34,OUT035,2602.90050433513
FDP15,OUT018,3757.2271251416882
FDK34,OUT010,1884.1017262442424
FDU45,OUT035,2021.5491952887664
FDQ04,OUT027,2115.448955770549
FDX22,OUT018,3078.170593077142
FDB45,OUT017,1779.3600158124837
NCH43,OUT027,4895.927071454134
DRE60,OUT046,3501.9781370246965
FDD17,OUT027,5210.986855780242
NCM54,OUT017,2135.94955989854
NCH55,OUT013,2135.133864460037
NCT06,OUT017,2734.530276009591
FDA48,OUT027,4945.119251308359
FDY58,OUT027,5083.858626815836
FDO25,OUT045,3287.3671917529505
FDN50,OUT045,1510.9868033690339
FDH35,OUT035,2780.2760067927784
FDK09,OUT045,3555.1864688608975
FDO16,OUT013,1438.6206706539078
FDW11,OUT045,1013.1474733172497
FDU47,OUT027,3726.596879415399
NCQ42,OUT010,150.42000717349765
FDK55,OUT027,2913.2540768117988
FDN08,OUT049,1966.0939664150965
FDT57,OUT045,3748.4129342645447
FDJ12,OUT018,3035.6249444001683
DRL59,OUT017,975.3136160938843
NCN53,OUT046,597.9812593698248
FDO51,OUT010,0.0
FDK56,OUT017,3056.922476056214
FDY12,OUT035,982.4291757834262
FDU15,OUT035,783.4102545400483
FDQ19,OUT046,3855.2330356617863
DRF15,OUT045,2434.462628106026
DRE25,OUT019,0.0
FDK57,OUT018,1634.6208153390278
FDD33,OUT010,1710.5853486342144
FDR34,OUT027,5100.133127672285
FDU04,OUT045,1932.1756008394748
FDE35,OUT019,0.0
NCD31,OUT035,2765.6942760309316
FDJ56,OUT035,1710.7721382637142
NCU53,OUT046,2618.2896060408757
FDD39,OUT035,3558.5783601948037
NCU17,OUT019,0.0
FDJ20,OUT046,1946.079243170516
NCW41,OUT018,2255.0261970647784
FDL52,OUT035,801.3385043771825
FDS39,OUT035,2426.694663315584
