Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL49,OUT013,2336.7346342987043
FDI05,OUT018,978.1047669076469
FDY56,OUT045,3626.194862947558
DRC13,OUT013,2114.967071191488
NCV29,OUT017,2971.931238344672
FDR24,OUT049,1576.8376814129256
FDZ34,OUT018,2795.5016915984215
FDP37,OUT035,2193.2485720036234
FDX08,OUT027,4382.9595898328425
FDS57,OUT045,2174.547965033017
NCG18,OUT049,1748.2967339011957
FDK25,OUT018,2487.7681295776592
FDH53,OUT049,1455.1636616682918
DRI59,OUT018,3278.766649905564
FDA52,OUT046,2797.5511641930543
FDT20,OUT010,0.0
FDE36,OUT019,748.5535569337692
FDI24,OUT017,2809.827338723422
FDB28,OUT018,2792.0321034430594
FDV11,OUT017,2913.597021376714
FDP01,OUT046,2539.6008535490564
FDD34,OUT027,4030.400861156794
FDJ50,OUT027,2345.9100669117015
FDZ44,OUT013,1988.9904713559595
DRO59,OUT035,1382.288422919777
DRB48,OUT045,514.902689375333
FDR21,OUT018,2486.147692084558
NCE42,OUT010,1793.5339600260415
FDO23,OUT046,1409.4020147951471
NCE30,OUT018,3053.9110219595455
FDQ22,OUT035,723.5996663923124
FDY01,OUT045,1824.272937382944
FDS08,OUT017,2971.438236301744
FDG28,OUT018,3678.233152753379
FDQ51,OUT018,581.543539792393
FDB05,OUT017,3977.038872456732
FDO56,OUT049,2075.9452350038005
FDE02,OUT018,1267.3795563271033
FDN45,OUT017,3572.5810965204073
FDS09,OUT013,798.4682729373858
NCA54,OUT018,2597.481050260143
FDP09,OUT010,1437.7108869286108
FDC53,OUT045,1566.7519186455954
NCM55,OUT017,2996.6646681696125
FDL09,OUT018,2407.5268152174094
FDA11,OUT019,0.0
FDA50,OUT045,1365.7493879520398
FDC23,OUT017,2967.228523141035
FDE22,OUT049,2643.8772654331347
FDD23,OUT046,3036.983764770902
NCA29,OUT049,2855.5160778842233
FDK38,OUT046,2365.6885845614174
DRC13,OUT046,1969.4630216575692
NCP43,OUT049,2911.891319038425
FDX28,OUT049,1678.3576686401825
FDF08,OUT049,1640.8922331817193
FDZ33,OUT046,2337.700702835765
FDD10,OUT049,2850.394133775119
FDO58,OUT017,2657.680774234558
FDI50,OUT017,3824.279291744318
FDO58,OUT045,2577.0643496404346
FDX08,OUT013,3014.377377798323
NCK17,OUT010,0.0
FDF39,OUT035,4261.006927611654
FDU45,OUT010,0.0
NCJ18,OUT018,1546.8181454350488
DRC27,OUT019,1907.53636897935
DRC25,OUT035,1511.2201984167932
FDU59,OUT035,2669.3696211920255
FDU28,OUT035,3207.242032399215
NCP30,OUT046,649.785931515984
FDB39,OUT018,552.1439756799352
FDE41,OUT013,1513.3800112223362
DRH11,OUT010,0.0
FDA58,OUT045,3667.5709689329983
FDU50,OUT046,1792.7814985544596
FDM34,OUT013,2122.8690618629203
FDM44,OUT027,3094.348555831397
FDR39,OUT045,2846.5509258350153
FDM25,OUT045,2867.6283800850065
FDQ49,OUT049,2709.902187093012
DRH25,OUT018,568.2436399352284
FDM09,OUT027,4190.563105634703
FDL44,OUT019,748.3269623010995
NCR42,OUT018,277.3281692888088
DRL59,OUT046,865.2980602861221
FDX43,OUT013,2801.8633601296365
DRK47,OUT010,1668.7621789200634
FDU48,OUT018,1820.1176092778012
FDY12,OUT045,796.8124654647418
NCN43,OUT018,1668.6682832540935
NCM55,OUT018,2597.2652649865054
FDQ21,OUT027,3434.321797571877
FDX13,OUT035,4155.110117451824
NCK30,OUT027,5391.0197557479805
FDG20,OUT049,2949.2389449074544
DRG27,OUT017,649.8036381413399
FDY14,OUT018,3814.800012482363
FDP59,OUT035,1800.898493133429
FDU60,OUT017,2836.972742509743
NCC18,OUT019,727.940427375921
DRJ39,OUT017,3449.224251341289
FDS07,OUT049,1900.7544893202346
FDM08,OUT027,5067.140261206487
FDP51,OUT045,1912.9548136364751
FDU16,OUT035,1495.1350986105022
FDH12,OUT013,1779.9284431000776
DRE48,OUT010,1188.5426104292887
NCL42,OUT027,5307.815826801789
FDR21,OUT045,2750.184792371449
NCW29,OUT035,2269.6253905600565
FDO11,OUT013,4083.80271085411
NCM31,OUT049,2316.1402713401617
FDV35,OUT019,490.8600773205428
FDF58,OUT017,1105.5338167637306
NCE43,OUT049,2760.4777026993856
FDA02,OUT035,2407.2701348727505
DRL37,OUT010,0.0
FDR24,OUT018,1233.908415703811
FDW59,OUT049,1431.5345492899767
FDS22,OUT049,895.5970720323465
FDW24,OUT017,927.3441588126396
FDU24,OUT035,1690.169521492894
FDA21,OUT027,4408.904427899863
FDH58,OUT027,3320.3011391598857
FDW36,OUT018,1397.6449699420377
FDI45,OUT027,4253.51247552916
FDU01,OUT018,2761.922817302912
FDF35,OUT027,3182.0781061518956
FDU43,OUT019,1952.6612967612184
FDE24,OUT019,372.2983162278151
FDK50,OUT049,2746.126353796881
FDG31,OUT045,993.1035263286304
FDC60,OUT045,1444.208418601465
FDL36,OUT013,1519.3796284262426
FDP21,OUT013,3149.779749609608
FDW16,OUT045,1450.443791651898
FDX02,OUT017,3550.7386266982517
FDQ58,OUT027,3911.893432659949
FDT51,OUT046,1829.2525739488651
FDD59,OUT049,1460.04480334372
NCM42,OUT018,1488.415190091048
FDA57,OUT018,387.25501513339486
FDZ48,OUT035,1958.4956032734601
FDE46,OUT045,2381.5740993320037
NCZ30,OUT019,45.70420357881403
FDB56,OUT017,3168.2324987869965
FDA25,OUT027,3192.3397270084606
FDD20,OUT013,2148.4599299545725
FDL25,OUT013,1662.4046826625631
NCO18,OUT049,2919.9705965248445
FDJ45,OUT017,885.5038924510859
FDR12,OUT035,2914.190938864841
NCF19,OUT010,0.0
FDK25,OUT046,2707.1753306329774
NCR17,OUT046,1845.7188179395362
FDC52,OUT046,2385.9290382584068
NCA54,OUT017,2956.2000622061514
FDR45,OUT010,1875.3337958404247
NCM19,OUT049,1882.9060689471455
FDF39,OUT027,5588.881712356671
FDX23,OUT049,1683.5420371359928
FDD58,OUT027,3038.898269616769
FDX28,OUT013,1715.0228182314042
NCD31,OUT013,2670.660439486457
FDU57,OUT018,2160.1689676403353
FDI27,OUT046,708.9516413461888
NCM42,OUT046,1729.4958611981604
FDD32,OUT027,2861.260227703401
FDI34,OUT013,3732.598558064579
NCM29,OUT049,2166.3457752180716
FDG46,OUT018,1592.306208015275
DRC01,OUT010,0.0
FDB15,OUT027,5483.342399749594
NCA17,OUT027,3860.7856319836087
FDF10,OUT046,2332.5033418558914
FDR26,OUT027,4203.123803107897
FDI02,OUT049,1942.7076122736148
NCM54,OUT010,93.05914084734218
FDF14,OUT013,2533.540730522401
FDJ33,OUT010,30.758947758878776
FDM20,OUT035,4092.8170838283054
FDC03,OUT027,4504.666473514813
NCX05,OUT046,1842.4768758963376
NCM41,OUT027,2952.19865985264
NCU29,OUT010,474.549506613768
FDQ59,OUT017,1461.7051016182666
FDH46,OUT010,0.0
FDH09,OUT013,1143.784515484077
NCD06,OUT045,693.7791367001255
FDC15,OUT035,2466.990373247564
DRD37,OUT027,2187.159460678923
FDT28,OUT027,3765.1842351716496
FDR28,OUT027,4102.343219063492
FDT38,OUT017,1377.4920713350148
FDV34,OUT027,2725.6756906709884
FDY52,OUT035,1194.5650522142123
FDB34,OUT013,1415.081105827891
DRL23,OUT018,1435.9009201704007
DRB24,OUT046,2436.591477833552
FDJ50,OUT046,916.458144045912
FDQ49,OUT035,2718.2315693723754
FDP20,OUT035,2173.4633435948404
FDV19,OUT027,4083.8675301923645
NCR54,OUT045,3035.1544290832335
FDO09,OUT010,2183.7340026880843
FDS57,OUT018,1973.095424012184
FDN10,OUT049,1983.4189870678629
FDV23,OUT049,2065.178327438278
FDY28,OUT049,3505.591979184148
DRG51,OUT013,2594.488894344161
FDD45,OUT019,0.0
NCL18,OUT027,4445.88140547335
NCM29,OUT013,2196.4358555913564
FDF17,OUT027,4558.73754397304
FDE22,OUT017,2664.4076088046677
FDQ22,OUT017,711.2572897416849
FDS01,OUT013,2976.9930147164455
FDW35,OUT027,2093.581590437374
FDJ33,OUT046,2001.5976027259671
NCF54,OUT035,2856.5207583885813
FDE09,OUT013,1909.3185461317762
NCE06,OUT045,2506.290597378706
DRH49,OUT049,1385.5720210301579
FDY43,OUT045,2685.477953557506
NCT05,OUT017,4150.174455444115
FDZ34,OUT045,3029.803143955666
FDL38,OUT017,1467.0362936571855
FDZ31,OUT017,3168.9959628693505
FDR14,OUT035,920.1900969798561
NCN54,OUT049,1368.528856971905
NCC42,OUT027,3695.7785513221916
FDK08,OUT017,1819.1046017220006
FDP59,OUT013,1779.9233197771582
FDV22,OUT035,2700.35104889373
FDD33,OUT035,3875.904616263999
DRE60,OUT027,4973.216306051278
FDK52,OUT046,3548.0556040134957
FDA02,OUT017,2266.188459138253
FDM56,OUT049,1891.7816471724664
FDE57,OUT035,2412.877336187347
FDM32,OUT045,1434.1872277713492
NCQ30,OUT027,3391.0525974607267
FDQ27,OUT027,3202.7720136938797
FDT60,OUT027,3435.0730607806154
FDU43,OUT049,3990.3081211844374
NCO55,OUT035,1798.183772188847
FDG02,OUT045,3039.0511299019754
FDJ28,OUT013,3111.6420439143253
FDP40,OUT045,1809.330845707192
FDJ38,OUT045,3067.6364123694307
NCC54,OUT017,3900.2649573973777
NCZ41,OUT046,1986.981735441666
FDK38,OUT019,537.0282500612852
FDU52,OUT013,2544.531015168421
FDC40,OUT046,1167.3379817823998
NCR30,OUT017,1259.5166181734878
NCN18,OUT017,1840.1424056977075
FDB50,OUT035,1395.380650065463
FDG04,OUT013,3127.141200396785
FDR26,OUT035,2864.1807559469007
NCT17,OUT018,2743.2331510360864
FDX35,OUT027,5050.764614163289
FDS12,OUT046,1972.8853447168392
NCZ29,OUT027,3466.758976911223
FDB38,OUT010,720.5435047540591
FDP12,OUT013,760.0921110321583
FDP22,OUT046,727.1150207118858
FDS26,OUT018,3735.7216287593883
FDR52,OUT046,3059.4483042193406
DRJ13,OUT046,2519.1106976061474
FDU48,OUT027,3536.61054777391
FDE29,OUT035,1092.506816947197
NCT29,OUT049,2064.5373697143596
DRK37,OUT018,2714.396481581402
FDK55,OUT046,1399.6178829546916
FDR07,OUT046,1549.4609803206918
FDO21,OUT027,5067.4123587024005
FDK46,OUT049,4227.05641528502
FDB12,OUT045,1539.786751893234
FDT31,OUT027,4562.982734285025
FDJ33,OUT045,1974.3653703828522
FDC26,OUT027,3200.5787640104554
NCQ02,OUT045,2951.678312845763
FDP08,OUT010,1174.9778483254565
FDB11,OUT027,5052.798169859709
FDV55,OUT013,2445.4823356794946
FDW20,OUT049,2096.2870255426838
NCJ18,OUT019,0.0
FDC41,OUT018,907.873908695769
FDE14,OUT027,3160.318912864058
FDG35,OUT013,2950.983983200509
FDF45,OUT035,1189.126723429662
FDS19,OUT027,2792.1603686949784
FDS58,OUT019,702.1171990672528
FDA26,OUT017,3538.633143390724
FDM32,OUT049,1570.9968005010392
FDL45,OUT046,1999.2720715932587
FDZ55,OUT049,2720.1232243585964
FDY37,OUT049,2441.886157464441
FDO46,OUT046,3077.5419306534777
FDQ60,OUT046,1933.5499469106373
FDA19,OUT018,1862.9046175206695
FDL15,OUT046,2434.551377210951
FDM10,OUT018,3074.610952286248
NCL05,OUT017,802.5194413699996
DRK49,OUT010,0.0
NCE18,OUT027,5427.109997613828
FDG40,OUT049,681.2706750129068
DRI59,OUT045,3491.1180488318605
FDK28,OUT035,4148.835787154969
NCD06,OUT019,0.0
FDO11,OUT019,2103.470429769108
FDK27,OUT046,1920.2947496947197
FDT43,OUT027,2337.835464190238
FDD38,OUT018,1455.5584982369182
FDA16,OUT049,3600.9160224081625
FDL14,OUT027,3983.8579525720857
NCM17,OUT049,850.0395033372333
FDD20,OUT045,1995.9179238744134
FDA40,OUT045,1437.9395323332126
FDL43,OUT045,1231.8899370064062
FDV15,OUT045,1565.8213955558335
FDE52,OUT046,1401.7114683464488
NCL17,OUT010,378.0982074890744
NCJ31,OUT045,3629.106146513273
FDR60,OUT045,1187.4243495011806
NCA18,OUT035,1989.2315586891657
FDS21,OUT027,2533.691607351083
FDW09,OUT035,1464.2036276233744
FDL26,OUT035,2645.5160432096286
FDS47,OUT018,1094.4758742519703
FDC39,OUT046,3129.3318040688782
FDT51,OUT035,1997.3025662520483
FDK40,OUT035,4322.527560190676
NCG19,OUT045,3617.120779925122
FDZ07,OUT046,1067.6830441211782
FDF08,OUT027,2969.9184647900456
FDO04,OUT013,980.8523338634817
FDK41,OUT018,1026.7724461818361
FDP15,OUT049,4129.606244661612
NCD43,OUT018,1420.2324586175478
NCP18,OUT013,2450.2680351556264
FDZ51,OUT046,1561.8875179150061
DRH13,OUT035,1879.659446479876
FDF38,OUT045,712.9597291330665
NCI43,OUT045,754.6679318617744
FDM38,OUT027,2274.6430712219576
FDS03,OUT013,1131.080807743453
DRJ47,OUT017,2813.171174624975
FDT50,OUT010,0.0
FDV02,OUT046,2626.5788773315307
NCG18,OUT017,1802.4056033822787
FDW52,OUT046,2646.929691201988
FDS40,OUT035,755.7348983457991
FDN31,OUT017,3210.8207037144484
FDA37,OUT045,2006.237451826195
FDA15,OUT046,3872.96107017352
FDL39,OUT046,2809.0991520585258
FDJ53,OUT045,1893.8704542692965
FDX22,OUT013,3481.0988085394947
NCZ42,OUT045,3696.473900101189
FDD56,OUT027,4319.05662173555
FDD40,OUT017,3121.305106121968
FDS50,OUT013,3475.3449110244865
NCN14,OUT013,2978.087384664992
FDT15,OUT013,3043.0074105765225
NCS18,OUT027,3174.4567906833818
NCO26,OUT010,0.0
FDF58,OUT018,742.0984564365006
NCB19,OUT013,1455.6267715180852
FDH26,OUT017,2407.4610370716896
DRB24,OUT027,3871.00124959444
FDA49,OUT018,1127.8138301613603
FDB32,OUT045,1539.0441092389149
FDI36,OUT017,3283.631310979155
NCA17,OUT010,457.62135007385496
FDH22,OUT013,2044.2552166908554
NCM26,OUT018,2137.6538468040385
FDT15,OUT027,4411.874148969098
FDB16,OUT018,1054.8120179850866
NCP54,OUT027,3418.4809246491604
FDJ36,OUT013,1732.5503968782712
FDO28,OUT045,1866.297740893243
FDU09,OUT013,1012.2982337411603
FDF29,OUT017,2073.8475523763764
FDY08,OUT013,2366.3680025757985
DRJ59,OUT018,373.05499324329344
FDT23,OUT027,2743.996151210611
FDU15,OUT018,420.21063659044376
FDT47,OUT013,1683.8876594493127
FDI53,OUT019,775.8011703394304
FDR59,OUT018,3889.249362918322
FDD53,OUT035,809.395624604651
FDY51,OUT017,3559.1489523280056
FDT04,OUT049,699.9763014643122
FDU51,OUT049,2931.0244210347146
FDG14,OUT035,2644.443780783633
NCU06,OUT045,3581.8228476147588
DRG25,OUT046,2931.2432080732488
DRH49,OUT035,1470.598173834457
FDN15,OUT035,2323.1281620141744
FDL43,OUT018,980.4145894116001
NCT18,OUT049,2986.054275767124
NCB31,OUT013,4174.805356095052
FDK57,OUT035,2036.7537421652503
FDY04,OUT019,742.7655056780857
NCP54,OUT046,1921.5785066908297
FDF41,OUT013,3900.7304781489265
FDM01,OUT045,1754.6233225840808
FDW03,OUT045,1704.9591309773805
FDF28,OUT045,1959.6960425394016
FDY37,OUT017,2431.11259568668
FDQ03,OUT017,3876.6244001400187
FDP51,OUT027,3401.499197393112
FDJ40,OUT017,1905.5154983452258
FDC32,OUT049,1625.5990766121986
DRI49,OUT027,2680.4357997304523
NCW54,OUT017,973.1332138748365
FDF09,OUT017,798.9851574500562
FDP45,OUT018,3737.6127910986406
DRJ23,OUT018,2700.9288873587216
FDS59,OUT017,1891.2358513425925
FDY08,OUT046,2247.423527619366
FDX16,OUT049,2488.078529569814
FDY16,OUT018,2670.7139541804036
FDK32,OUT035,2693.157177582629
FDQ22,OUT013,682.2652461532493
NCC31,OUT018,2223.1035876632714
FDG58,OUT049,2583.236702430004
DRF48,OUT013,3066.8522466721806
DRH36,OUT049,1272.4204530817228
NCR30,OUT035,1335.08729797491
FDB03,OUT019,1811.8011952967527
FDZ28,OUT027,3504.183300763915
FDR35,OUT017,3225.71510478253
DRD15,OUT027,4992.3971840264385
FDJ33,OUT019,101.23160211360391
FDA56,OUT010,34.17178818136176
FDP56,OUT046,835.156404460783
NCT30,OUT046,761.7237024361275
FDK15,OUT017,1682.3417190475386
FDH44,OUT018,2176.5438425172297
FDV01,OUT013,2587.149084772731
DRG03,OUT017,2420.3481426899716
FDG50,OUT027,2937.7078988722837
FDR16,OUT010,1488.7763806814796
FDZ60,OUT046,1670.3923701049166
DRG03,OUT045,2316.2872801495787
FDS56,OUT018,4016.456307515769
FDU33,OUT045,716.3382378565543
DRD27,OUT035,1652.4949751371223
FDW22,OUT046,3588.431524709708
DRA24,OUT045,2567.801408573242
FDF38,OUT049,845.074122637227
FDX48,OUT013,2582.948424002348
FDS58,OUT018,2348.1515886952907
FDC32,OUT046,1495.663375534601
NCQ29,OUT045,4087.5386894906223
DRK39,OUT018,1007.8653956123063
NCS38,OUT017,1895.3928023835563
DRO47,OUT013,1858.4396617926877
DRG27,OUT027,2039.180347895276
FDC57,OUT027,4580.954206674465
FDS55,OUT046,2367.9960864464933
NCJ06,OUT018,1628.0186603251066
FDO01,OUT019,320.33131409102066
NCM55,OUT045,2851.9092771472133
FDC52,OUT049,2514.364881064593
FDQ15,OUT045,1239.4228221944718
NCT30,OUT027,2209.3849752517335
NCR42,OUT027,1991.0523787538662
FDD28,OUT035,1113.4084457896429
FDQ34,OUT049,1729.4308337174884
FDZ12,OUT027,3702.737269624289
DRE13,OUT019,0.0
NCN07,OUT019,201.14587132853012
FDM28,OUT035,3006.5744516435175
FDI10,OUT017,2850.3456596671294
FDQ25,OUT013,2880.8863534120474
FDA38,OUT010,1840.8364336236266
DRI13,OUT049,3521.571852185931
FDY20,OUT027,2983.607709399342
NCZ53,OUT035,3153.338424155242
NCM31,OUT013,2328.5835696209374
DRB01,OUT017,3058.5678373447563
DRF37,OUT046,4079.0078900567087
NCF42,OUT049,2847.2352994918806
FDF16,OUT018,2036.9749600944704
FDB41,OUT013,875.4141659286461
FDR34,OUT013,3727.2138162985093
FDR15,OUT018,2270.5752183425693
NCV42,OUT019,0.0
FDW51,OUT035,3548.3401939813143
FDU36,OUT017,1668.619675221991
FDX60,OUT049,1401.5677001236475
FDY03,OUT035,1985.0107338259
FDW55,OUT045,3991.8454979652097
FDT01,OUT010,1296.9280939770588
FDG58,OUT013,2569.0730090647744
FDK21,OUT017,4055.3078504225755
NCS41,OUT019,1016.6937611528492
FDS10,OUT045,2830.0140596363763
NCT53,OUT046,2639.8602479575256
FDJ28,OUT018,2761.079720486368
FDX44,OUT045,1426.618219878755
FDT20,OUT018,426.85354369902166
FDO44,OUT017,1931.860846654837
NCX17,OUT049,3797.157448717262
FDY01,OUT017,1975.1156441111461
FDJ12,OUT027,4825.402127610823
DRK35,OUT018,401.38276795560387
FDD47,OUT019,788.1417610242463
NCM53,OUT035,1855.3621158599522
FDO45,OUT013,1533.3705341634923
NCM42,OUT010,0.0
FDE04,OUT046,2888.569112730086
NCI30,OUT027,5354.517409799897
FDZ19,OUT013,2894.0068096528025
FDW57,OUT013,2917.165337163665
FDA25,OUT013,1812.4242469567187
FDT22,OUT046,869.5775652993957
FDP51,OUT013,2012.1310225215018
FDD48,OUT027,3319.534910280844
FDY39,OUT035,3113.4603711264526
FDO48,OUT010,1652.7451364926314
FDD23,OUT027,4352.388454971449
DRN35,OUT027,2066.97634548734
FDT01,OUT035,3550.2515858925785
FDC20,OUT010,0.0
DRJ35,OUT035,1226.6781818025283
FDB32,OUT046,1538.036538734425
FDL24,OUT046,2804.6812095330797
NCV42,OUT035,1909.9490500353618
FDZ46,OUT046,1729.9393726587723
FDC15,OUT013,2400.652545894451
FDD08,OUT019,0.0
FDY50,OUT049,1487.312986725867
FDD36,OUT013,1999.534178690621
FDG57,OUT027,2291.532533604466
FDL21,OUT018,463.52301701229135
FDN16,OUT027,3120.642107857634
FDJ09,OUT027,2143.457490602143
FDS01,OUT010,976.6837064617075
FDV33,OUT017,4260.552533184455
DRE12,OUT017,1897.167351441615
FDR07,OUT013,1660.54195490243
FDP48,OUT010,1057.7929064829564
NCB55,OUT035,1025.3536843894626
FDQ08,OUT013,1158.189490699854
FDR34,OUT035,3849.957392907167
FDO33,OUT046,1754.2885436229544
FDP13,OUT045,643.5766302624656
FDX12,OUT049,4015.9042167559965
NCT06,OUT049,2738.712764046524
FDR16,OUT019,1572.6030949032393
FDE36,OUT046,2556.6795042878057
FDZ36,OUT049,3098.7221844231353
FDV13,OUT045,1451.3477233030605
NCZ17,OUT035,759.5830082833886
FDU56,OUT045,2913.1685597392243
FDM09,OUT035,2888.299003731336
FDV02,OUT017,2720.65641167357
FDS34,OUT018,1429.6758096707
FDA11,OUT049,1655.9932675435912
FDP09,OUT017,3432.427157408526
FDB29,OUT027,3319.8110115689224
FDT19,OUT017,2963.4636725106716
DRH15,OUT017,713.9903885651383
FDY38,OUT046,3614.402230013867
FDF14,OUT027,3904.6733456560924
FDN48,OUT010,0.0
FDQ12,OUT013,3741.0931636759287
NCJ43,OUT045,2715.5763454658786
FDE17,OUT019,567.3220687469343
FDB05,OUT035,4075.056428551236
FDH10,OUT045,2994.0682211259136
NCR06,OUT017,777.8718199389414
FDU32,OUT018,1737.0231876550472
FDD56,OUT049,2931.863340789308
FDO36,OUT018,2586.62538334204
FDH16,OUT010,0.0
FDX10,OUT018,344.6070232356965
FDZ37,OUT017,1605.266948947361
FDU31,OUT010,1643.832457482194
DRC49,OUT049,2294.1211450014334
FDL15,OUT045,2379.179764695409
FDN32,OUT019,1147.1362441924857
DRH59,OUT027,2654.561024307148
NCU29,OUT049,2494.6456112571645
FDR37,OUT019,1184.5808224037196
FDS14,OUT018,2148.6158759182285
FDU02,OUT027,4935.292731637635
FDJ08,OUT035,3228.693065380446
NCZ06,OUT045,3926.864241195896
FDO31,OUT049,1539.0499007374956
FDH31,OUT018,1417.9551116456296
FDS58,OUT017,2691.227285299656
NCA53,OUT027,2290.8278971775408
FDF50,OUT046,3187.4915354994873
NCW42,OUT049,3608.2193252591615
NCQ17,OUT045,2432.228149239187
FDK51,OUT018,3823.3851820732198
NCW41,OUT010,608.2671847387257
NCR29,OUT017,1014.8393985794643
FDB08,OUT019,696.5068271740088
FDA40,OUT027,2851.4774262934934
FDL14,OUT018,2329.9473131055875
FDB47,OUT046,3264.295277922776
FDO03,OUT035,3822.046612767131
DRK13,OUT019,1162.7834889989226
FDX13,OUT010,2039.8700657450263
FDF52,OUT046,2882.238970861727
FDT11,OUT013,3115.093774626784
FDB08,OUT013,2710.8918513944327
FDQ28,OUT018,2266.994890666134
FDD29,OUT045,3960.8292785249273
NCQ29,OUT027,5578.9212509410645
NCO02,OUT013,1092.2106607765336
FDR56,OUT010,1231.4774369945414
NCM54,OUT049,2088.234167161028
FDP51,OUT035,2047.1869201435823
FDT38,OUT013,1344.3843813758676
FDZ20,OUT018,3784.1344383532496
FDJ53,OUT013,1994.5935142189073
FDX13,OUT049,4087.2855200353506
FDP58,OUT035,3595.4638598849974
NCK31,OUT019,0.0
FDA35,OUT018,1742.590312211818
FDV37,OUT018,2939.3429939653543
NCO07,OUT027,4812.488518168231
FDA20,OUT045,2981.2412376934208
FDZ59,OUT035,2861.598733248535
NCY17,OUT017,786.2553971646112
FDQ28,OUT035,2618.2514056445248
FDV35,OUT017,2475.9382573228213
FDQ36,OUT013,679.9792651581706
FDD34,OUT018,2340.8717872004
FDK51,OUT045,4069.450100589773
FDV31,OUT035,2915.5095081778422
FDR04,OUT035,1704.8810397567606
FDR14,OUT049,874.1799196477114
DRC36,OUT010,869.9181976300454
FDE39,OUT019,0.0
FDP57,OUT049,1765.454637706334
FDE57,OUT046,2296.9829854075097
NCN18,OUT046,1732.1442094952984
NCQ05,OUT018,2151.194129244813
FDW47,OUT035,1988.8468003779803
FDV46,OUT035,2345.4628345126957
NCP29,OUT045,976.6220260534313
FDE09,OUT018,1568.1496988583851
NCU06,OUT027,5064.871386128558
FDT19,OUT010,864.8885562928958
DRF15,OUT017,2422.382432132697
DRI51,OUT013,2693.014096542396
NCX54,OUT013,1748.4576699483655
DRE01,OUT013,3826.3345653102256
NCB07,OUT045,3021.7762949799053
FDU50,OUT035,1935.7894323989144
FDG40,OUT035,717.7791924829235
FDW10,OUT018,2486.273595708178
FDX51,OUT013,3227.431802367411
NCP17,OUT045,1000.1065890285528
FDP21,OUT035,3067.569443598599
FDL04,OUT045,1596.7452912844265
FDV23,OUT013,1999.3748794554572
FDF24,OUT046,1353.660405978805
FDH56,OUT027,3361.36198885108
FDB51,OUT049,1040.9940883845243
FDI58,OUT027,3009.921050484999
FDR20,OUT013,947.331725024626
FDC51,OUT018,1676.6958745624256
FDB16,OUT027,2754.3534422234993
FDE40,OUT049,1027.3420678500788
NCM17,OUT035,888.1388756846886
FDU56,OUT035,3152.53008617433
FDS32,OUT019,465.4992970341473
FDX02,OUT049,3563.135788302012
FDT39,OUT027,3826.6823927299292
FDE35,OUT017,1113.7659557842708
NCI42,OUT019,1457.890563135271
DRL23,OUT046,1695.7427283138481
FDA10,OUT046,1875.1975205067847
FDA11,OUT013,1632.388387261936
NCM06,OUT046,2486.39809513673
NCT05,OUT035,4253.7878698621935
NCQ02,OUT010,1052.1017799676306
NCY06,OUT049,2157.414998656164
FDY56,OUT035,3788.5820808089525
FDL02,OUT035,1860.859976877682
NCI06,OUT035,2923.648653090108
FDQ14,OUT045,2260.5613772764978
FDQ12,OUT017,3713.213792199449
FDP36,OUT046,822.4655019424699
FDK21,OUT027,5428.26669499355
FDO40,OUT045,2303.782434674732
NCK54,OUT019,66.21606403490296
FDY09,OUT018,2536.330713055039
NCW30,OUT049,4250.448403825501
NCC55,OUT027,2020.7939584064068
FDE58,OUT018,1586.980141907968
FDR39,OUT013,2978.6002859804835
FDU28,OUT049,3083.220154842681
FDH08,OUT017,3771.878063134553
FDG35,OUT045,2826.864053866865
FDG22,OUT049,735.0424913904749
FDC34,OUT035,2619.9405363499363
FDP15,OUT018,3741.253326893699
FDK34,OUT010,1863.61239128865
FDU45,OUT035,2041.9057564295092
FDQ04,OUT027,2039.7560101608674
FDX22,OUT018,3118.0100931904944
FDB45,OUT017,1797.9350788984118
NCH43,OUT027,4868.11511564391
DRE60,OUT046,3468.46422701188
FDD17,OUT027,5187.667057940909
NCM54,OUT017,2100.896377052491
NCH55,OUT013,2103.4474060890393
NCT06,OUT017,2701.302821771191
FDA48,OUT027,4930.278404373341
FDY58,OUT027,5061.085315350934
FDO25,OUT045,3308.9293425723804
FDN50,OUT045,1561.2289709696295
FDH35,OUT035,2785.8729560375828
FDK09,OUT045,3526.6806543914204
FDO16,OUT013,1430.7779681745674
FDW11,OUT045,970.5787003387571
FDU47,OUT027,3733.2680915947594
NCQ42,OUT010,111.23532403321451
FDK55,OUT027,2897.735403946351
FDN08,OUT049,2055.1835723441327
FDT57,OUT045,3721.6282659536278
FDJ12,OUT018,3080.7614818946076
DRL59,OUT017,961.044435310797
NCN53,OUT046,615.5218030928008
FDO51,OUT010,0.0
FDK56,OUT017,3095.049635941121
FDY12,OUT035,1020.3340329010399
FDU15,OUT035,815.2500892097646
FDQ19,OUT046,3950.123937619868
DRF15,OUT045,2319.8385368948666
DRE25,OUT019,0.0
FDK57,OUT018,1618.125710904988
FDD33,OUT010,1743.3095200007392
FDR34,OUT027,5125.516458995222
FDU04,OUT045,1917.2790281864397
FDE35,OUT019,0.0
NCD31,OUT035,2741.7432842448534
FDJ56,OUT035,1698.4275738247406
NCU53,OUT046,2636.425808972442
FDD39,OUT035,3448.9297362863986
NCU17,OUT019,0.0
FDJ20,OUT046,2012.5944455222498
NCW41,OUT018,2249.4820061325486
FDL52,OUT035,836.679631858593
FDS39,OUT035,2424.8977453345924
